cell_id,city_id,week,category,elicitation,mechanism,n_jobs,match_rate,mean_days_to_match,cancel_rate,messages_per_job,provider_inbox_per_day,provider_response_rate,avg_price,price_sd,consumer_surplus_per_job,provider_profit_per_job,total_surplus_per_job,net_welfare_per_job,herfindahl_providers,reciprocity_obs,pref_density_i,pref_density_j,pref_density_both
city002_w01_easy,city002,1,easy,standard,central,60,0.35,1.0,0.09523809523809523,0.0,0.0,0.0,209.3184285714285,76.12602879079627,7.729666666666668,10.383333333333335,18.112999999999992,17.154666666666667,0.04667981591058514,0.13333333333333333,0.8261904761904761,0.8623809523809524,0.7133333333333334
city002_w01_hard,city002,1,hard,ai,central,60,0.3,1.0,0.16666666666666666,0.0,0.0,0.0,446.62872222222217,94.72292722201175,8.691883333333333,31.606199999999994,40.29808333333333,39.42308333333333,0.04667981591058514,0.10666666666666667,0.8404761904761905,0.8604761904761905,0.7233333333333334
city003_w00_easy,city003,0,easy,ai,search,60,0.3,2.388888888888889,0.05555555555555555,11.233333333333333,1.3755102040816327,0.9925816023738873,219.1373888888889,43.96414799535545,3.0108000000000006,14.390033333333331,17.4008,11.804966666666667,0.06879999999999997,0.13333333333333333,0.8545238095238096,0.8628571428571429,0.7388095238095238
city003_w00_hard,city003,0,hard,ai,central,60,0.11666666666666667,1.0,0.2857142857142857,0.0,1.3755102040816327,0.9925816023738873,388.489,136.1106780552748,3.0390666666666664,11.762816666666668,14.8019,14.4269,0.06879999999999997,0.043333333333333335,0.8383333333333334,0.8602380952380952,0.7247619047619047
city003_w01_easy,city003,1,easy,ai,central,60,0.4666666666666667,1.0,0.10714285714285714,0.0,0.0,0.0,191.11471428571426,45.37705869126932,16.67288333333333,19.016466666666666,35.689283333333336,34.397616666666664,0.05246078961600866,0.15333333333333332,0.8580952380952381,0.8645238095238095,0.7435714285714285
city003_w01_hard,city003,1,hard,ai,central,60,0.25,1.0,0.06666666666666667,0.0,0.0,0.0,384.7669333333333,162.2189423598625,39.36599999999999,27.618599999999997,66.98458333333335,66.31791666666668,0.05246078961600866,0.07666666666666666,0.871904761904762,0.8680952380952381,0.7578571428571429
city004_w00_easy,city004,0,easy,standard,central,60,0.35,1.0,0.047619047619047616,0.0,0.0,0.0,195.10471428571432,39.894203571625354,8.558500000000002,9.600383333333333,18.158849999999997,17.242183333333333,0.05040175310445583,0.14,0.82,0.7697619047619048,0.6304761904761905
city004_w00_hard,city004,0,hard,standard,central,60,0.26666666666666666,1.0,0.125,0.0,0.0,0.0,417.2243125,126.90484994499818,15.952850000000003,20.77413333333334,36.72703333333333,35.97703333333333,0.05040175310445583,0.09333333333333334,0.741904761904762,0.7688095238095238,0.5745238095238095
city004_w01_easy,city004,1,easy,standard,central,60,0.5,1.0,0.0,0.0,1.4285714285714286,0.99,186.13636666666667,48.71197517603423,17.24906666666667,11.96698333333333,29.21608333333334,27.96608333333334,0.043005885015844264,0.16666666666666666,0.825952380952381,0.7671428571428571,0.6347619047619047
city004_w01_hard,city004,1,hard,standard,search,60,0.2833333333333333,2.8823529411764706,0.058823529411764705,11.666666666666666,1.4285714285714286,0.99,353.77229411764705,109.56685681569309,27.906783333333333,26.22525,54.13203333333333,48.327866666666665,0.043005885015844264,0.09666666666666666,0.77,0.7654761904761904,0.5847619047619048
city005_w00_easy,city005,0,easy,ai,central,60,0.45,1.0,0.0,0.0,1.4408163265306122,0.9872521246458924,219.22922222222223,45.39843175733762,-1.6133500000000012,18.789249999999996,17.175933333333333,16.050933333333333,0.0434782608695652,0.14333333333333334,0.8585714285714285,0.8742857142857143,0.7514285714285714
city005_w00_hard,city005,0,hard,ai,search,60,0.31666666666666665,3.473684210526316,0.10526315789473684,11.766666666666667,1.4408163265306122,0.9872521246458924,409.7681578947368,116.7775230490598,14.972150000000001,33.71506666666667,48.68718333333332,42.841350000000006,0.0434782608695652,0.14,0.8328571428571429,0.8652380952380953,0.7230952380952381
city005_w01_easy,city005,1,easy,standard,search,60,0.4166666666666667,3.08,0.04,10.733333333333333,2.8816326530612244,0.990084985835694,200.37804,46.42937380983437,15.332450000000003,19.582316666666667,34.91481666666667,29.577316666666675,0.06401384083044984,0.15333333333333332,0.8138095238095238,0.7819047619047619,0.633095238095238
city005_w01_hard,city005,1,hard,standard,search,60,0.15,3.0,0.1111111111111111,12.8,2.8816326530612244,0.990084985835694,465.0096666666666,151.23312269390593,2.3855666666666666,17.902583333333332,20.288133333333334,13.917300000000001,0.06401384083044984,0.07,0.755,0.7904761904761904,0.5926190476190476
city006_w00_easy,city006,0,easy,standard,central,60,0.45,3.2962962962962963,0.14814814814814814,10.666666666666666,2.669387755102041,0.9969418960244648,179.14362962962963,63.87447338163054,27.10733333333333,18.820433333333334,45.92766666666667,40.598499999999994,0.0565866908103214,0.14,0.8321428571428572,0.8738095238095238,0.7283333333333334
city006_w00_hard,city006,0,hard,ai,search,60,0.3333333333333333,2.7,0.1,11.133333333333333,2.669387755102041,0.9969418960244648,332.91855,113.89816241920259,61.67106666666667,29.37796666666667,91.04905000000001,85.49488333333333,0.0565866908103214,0.11,0.8564285714285714,0.8666666666666667,0.7407142857142858
city006_w01_easy,city006,1,easy,ai,search,60,0.35,3.7142857142857144,0.14285714285714285,11.7,1.4326530612244899,0.9971509971509972,218.39157142857144,64.39045819573846,-4.265766666666667,17.302083333333332,13.036333333333335,7.1946666666666665,0.03948080043266633,0.15333333333333332,0.8497619047619047,0.8590476190476191,0.7283333333333334
city006_w01_hard,city006,1,hard,standard,central,60,0.36666666666666664,1.0,0.13636363636363635,0.0,1.4326530612244899,0.9971509971509972,420.46418181818177,117.73118335251888,12.540466666666669,31.737516666666668,44.27800000000001,43.23633333333335,0.03948080043266633,0.13333333333333333,0.7452380952380953,0.856904761904762,0.6402380952380953
city007_w00_easy,city007,0,easy,standard,search,60,0.5,2.9,0.1,9.9,1.2122448979591838,0.9814814814814815,196.95083333333326,67.37630087443944,30.064516666666666,22.174216666666677,52.238749999999996,47.33458333333333,0.07369614512471656,0.13,0.825952380952381,0.7719047619047619,0.6347619047619047
city007_w00_hard,city007,0,hard,standard,central,60,0.2,1.0,0.25,0.0,1.2122448979591838,0.9814814814814815,313.3615833333334,119.3793987629039,22.675500000000003,14.589283333333332,37.2648,36.6398,0.07369614512471656,0.08333333333333333,0.7333333333333333,0.7747619047619048,0.57
city007_w01_easy,city007,1,easy,standard,central,60,0.36666666666666664,1.0,0.09090909090909091,0.0,1.383673469387755,0.9823008849557522,183.49654545454544,34.276237338267805,16.909583333333334,8.072333333333333,24.981916666666667,23.98191666666667,0.05588428665351742,0.12,0.819047619047619,0.7604761904761905,0.6204761904761905
city007_w01_hard,city007,1,hard,standard,search,60,0.2833333333333333,2.235294117647059,0.058823529411764705,11.3,1.383673469387755,0.9823008849557522,332.0473529411765,92.59898261991137,48.71586666666667,25.451866666666668,74.16776666666668,68.56776666666669,0.05588428665351742,0.14666666666666667,0.7657142857142857,0.780952380952381,0.5978571428571429
city008_w00_easy,city008,0,easy,standard,central,60,0.36666666666666664,1.0,0.045454545454545456,0.0,0.0,0.0,171.88904545454545,51.57647985133318,22.324616666666664,11.023549999999998,33.34823333333334,32.3899,0.0650887573964497,0.1,0.8135714285714286,0.8692857142857143,0.7052380952380952
city008_w00_hard,city008,0,hard,ai,central,60,0.2833333333333333,1.0,0.23529411764705882,0.0,0.0,0.0,374.43611764705884,145.42903503078503,27.64626666666667,24.282866666666667,51.92915,51.05415,0.0650887573964497,0.10333333333333333,0.8573809523809524,0.8671428571428571,0.7438095238095238
city008_w01_easy,city008,1,easy,ai,search,60,0.4666666666666667,3.4285714285714284,0.03571428571428571,10.666666666666666,2.7714285714285714,0.991899852724595,203.04878571428569,42.55667470680162,12.618900000000002,21.003566666666668,33.62246666666667,28.3183,0.04028972385694883,0.23,0.8628571428571429,0.8630952380952381,0.7461904761904762
city008_w01_hard,city008,1,hard,standard,search,60,0.31666666666666665,3.789473684210526,0.05263157894736842,11.966666666666667,2.7714285714285714,0.991899852724595,386.20200000000006,119.91697485251112,33.68625000000001,33.30951666666667,66.99575,61.029083333333325,0.04028972385694883,0.06333333333333334,0.7597619047619047,0.8504761904761905,0.645952380952381
city009_w00_easy,city009,0,easy,standard,search,60,0.4,2.7083333333333335,0.125,10.566666666666666,2.8122448979591836,0.9941944847605225,219.35516666666663,35.64699306383013,4.433983333333333,20.419083333333337,24.85303333333333,19.5822,0.04163623082542001,0.18666666666666668,0.8104761904761905,0.8680952380952381,0.7016666666666667
city009_w00_hard,city009,0,hard,ai,central,60,0.21666666666666667,3.3076923076923075,0.0,12.4,2.8122448979591836,0.9941944847605225,372.20584615384627,88.6699764744209,28.902333333333335,20.345216666666666,49.24755,43.06838333333333,0.04163623082542001,0.06,0.8559523809523809,0.866904761904762,0.7430952380952381
city009_w01_easy,city009,1,easy,standard,search,60,0.38333333333333336,3.652173913043478,0.08695652173913043,11.433333333333334,2.8081632653061224,0.9803779069767442,208.61826086956523,53.074550239363035,10.755916666666668,17.654883333333334,28.410800000000005,22.785800000000005,0.048752834467120185,0.12666666666666668,0.8157142857142857,0.7819047619047619,0.6338095238095238
city009_w01_hard,city009,1,hard,standard,search,60,0.31666666666666665,3.0526315789473686,0.0,11.5,2.8081632653061224,0.9803779069767442,374.31989473684206,113.31966919535137,29.801199999999998,33.03508333333333,62.8362,57.107033333333334,0.048752834467120185,0.11666666666666667,0.763095238095238,0.7673809523809524,0.5861904761904762
city010_w00_easy,city010,0,easy,ai,central,60,0.38333333333333336,1.0,0.08695652173913043,0.0,1.5510204081632653,0.993421052631579,193.21873913043478,45.6483436125038,13.182216666666667,15.119933333333336,28.302166666666665,27.260499999999997,0.08172635445362723,0.15333333333333332,0.8676190476190476,0.8680952380952381,0.7542857142857143
city010_w00_hard,city010,0,hard,standard,search,60,0.16666666666666666,3.0,0.1,12.666666666666666,1.5510204081632653,0.993421052631579,413.56149999999997,119.79168081507164,7.672666666666669,16.736016666666664,24.40866666666666,18.09616666666666,0.08172635445362723,0.09666666666666666,0.72,0.8592857142857143,0.6152380952380953
city010_w01_easy,city010,1,easy,ai,search,60,0.48333333333333334,1.0,0.1724137931034483,0.0,0.0,0.0,189.81755172413796,44.5712062519757,17.360333333333337,18.568983333333335,35.92933333333333,34.51266666666666,0.046627433227704844,0.19,0.8592857142857143,0.8573809523809524,0.7345238095238096
city010_w01_hard,city010,1,hard,standard,central,60,0.3,1.0,0.05555555555555555,0.0,0.0,0.0,306.7547222222222,82.12146289405392,33.028216666666665,15.7395,48.7677,47.97603333333333,0.046627433227704844,0.09666666666666666,0.7783333333333333,0.8623809523809524,0.6716666666666666
city011_w00_easy,city011,0,easy,ai,central,60,0.26666666666666666,1.0,0.3125,0.0,1.469387755102041,0.9763888888888889,183.22918750000002,74.47881038543223,20.361466666666665,13.609499999999999,33.970933333333335,33.095933333333335,0.06228373702422144,0.11666666666666667,0.8661904761904762,0.8633333333333333,0.7490476190476191
city011_w00_hard,city011,0,hard,standard,search,60,0.3,3.6666666666666665,0.05555555555555555,12.0,1.469387755102041,0.9763888888888889,387.4729444444444,147.26415170724866,42.31034999999999,29.873283333333333,72.18363333333335,66.25446666666666,0.06228373702422144,0.10333333333333333,0.7447619047619047,0.8633333333333333,0.6435714285714286
city011_w01_easy,city011,1,easy,ai,search,60,0.4,1.0,0.08333333333333333,0.0,1.457142857142857,0.9901960784313726,203.77033333333335,62.77167386694393,1.8630833333333345,16.16235,18.025466666666667,16.942133333333334,0.04847645429362882,0.14666666666666667,0.8573809523809524,0.8654761904761905,0.7438095238095238
city011_w01_hard,city011,1,hard,standard,search,60,0.23333333333333334,2.5,0.07142857142857142,11.9,1.457142857142857,0.9901960784313726,402.025,102.1453242214625,20.260783333333336,25.559816666666666,45.820550000000004,39.89971666666667,0.04847645429362882,0.09666666666666666,0.7697619047619048,0.8602380952380952,0.6616666666666666
city012_w00_easy,city012,0,easy,ai,search,60,0.3,2.6666666666666665,0.0,11.4,2.8285714285714287,0.9913419913419913,211.05344444444447,39.53924716802761,8.498866666666668,13.90935,22.40826666666667,16.733266666666665,0.05306122448979592,0.16,0.8509523809523809,0.8578571428571429,0.7295238095238096
city012_w00_hard,city012,0,hard,ai,search,60,0.2833333333333333,2.9411764705882355,0.11764705882352941,11.7,2.8285714285714287,0.9913419913419913,348.4500588235294,93.33732554052973,39.22246666666667,25.80343333333333,65.02583333333334,59.200833333333335,0.05306122448979592,0.09333333333333334,0.8397619047619047,0.8557142857142858,0.7219047619047619
city012_w01_easy,city012,1,easy,standard,search,60,0.4,3.25,0.16666666666666666,11.0,1.346938775510204,0.9924242424242424,191.6267916666667,38.07164528254494,18.168883333333337,16.74471666666667,34.91368333333333,29.434516666666664,0.047500000000000014,0.12,0.8066666666666666,0.8616666666666667,0.695952380952381
city012_w01_hard,city012,1,hard,ai,search,60,0.26666666666666666,1.0,0.0,0.0,1.346938775510204,0.9924242424242424,429.76525000000004,167.3325483837499,3.389166666666666,30.363366666666664,33.752583333333334,33.08591666666667,0.047500000000000014,0.06666666666666667,0.8323809523809523,0.8642857142857143,0.7202380952380952
city013_w00_easy,city013,0,easy,ai,central,60,0.3,1.0,0.1111111111111111,0.0,1.5142857142857142,0.9838274932614556,240.9332777777778,52.87249810385197,-11.62775,14.888416666666668,3.2605833333333334,2.4272499999999995,0.06302021403091557,0.08666666666666667,0.8588095238095238,0.8635714285714285,0.741904761904762
city013_w00_hard,city013,0,hard,ai,search,60,0.18333333333333332,2.5454545454545454,0.0,12.366666666666667,1.5142857142857142,0.9838274932614556,440.223909090909,112.25511957897915,24.62865,21.60461666666667,46.233266666666665,40.09993333333333,0.06302021403091557,0.056666666666666664,0.8342857142857143,0.8716666666666667,0.7257142857142858
city013_w01_easy,city013,1,easy,standard,central,60,0.38333333333333336,1.0,0.17391304347826086,0.0,1.530612244897959,0.972,180.45752173913044,47.82383435434448,24.511483333333334,9.037,33.5485,32.4235,0.07265306122448977,0.15333333333333332,0.8257142857142857,0.8585714285714285,0.709047619047619
city013_w01_hard,city013,1,hard,ai,search,60,0.2,3.25,0.08333333333333333,12.5,1.530612244897959,0.972,366.19525,131.62532245743114,30.224499999999995,18.886433333333336,49.110866666666666,42.948366666666665,0.07265306122448977,0.07333333333333333,0.840952380952381,0.8640476190476191,0.7254761904761905
city014_w00_easy,city014,0,easy,standard,central,60,0.36666666666666664,1.0,0.09090909090909091,0.0,0.0,0.0,192.90836363636365,60.03966832460135,13.035900000000003,10.38675,23.42263333333333,22.42263333333333,0.06771860618014462,0.13,0.8214285714285714,0.8588095238095238,0.7064285714285714
city014_w00_hard,city014,0,hard,ai,central,60,0.2833333333333333,1.0,0.0,0.0,0.0,0.0,329.09770588235295,96.9067888158285,59.75358333333334,21.551416666666668,81.30494999999999,80.59661666666666,0.06771860618014462,0.09666666666666666,0.8407142857142857,0.8604761904761905,0.7242857142857143
city014_w01_easy,city014,1,easy,ai,central,60,0.5666666666666667,1.0,0.029411764705882353,0.0,0.0,0.0,206.3730588235294,63.97850239844592,8.742866666666673,22.289199999999997,31.03203333333333,29.573699999999995,0.048204158790170135,0.19333333333333333,0.8521428571428571,0.8642857142857143,0.7390476190476191
city014_w01_hard,city014,1,hard,standard,central,60,0.2,1.0,0.08333333333333333,0.0,0.0,0.0,431.3722499999999,138.24410153593269,13.156916666666666,15.933766666666665,29.090716666666665,28.54905,0.048204158790170135,0.07666666666666666,0.7519047619047619,0.8554761904761905,0.6416666666666667
city015_w00_easy,city015,0,easy,ai,search,60,0.4,4.0,0.0,11.6,1.420408163265306,0.9985632183908046,220.2643333333333,52.21535657228641,3.363583333333333,19.18066666666667,22.544249999999998,16.748416666666667,0.0486111111111111,0.11,0.8526190476190476,0.86,0.731904761904762
city015_w00_hard,city015,0,hard,ai,search,60,0.4,1.0,0.041666666666666664,0.0,1.420408163265306,0.9985632183908046,427.2006666666666,165.7795690612837,25.36336666666667,42.65945,68.02279999999999,66.98113333333332,0.0486111111111111,0.14,0.8507142857142858,0.8704761904761905,0.7411904761904762
city015_w01_easy,city015,1,easy,ai,search,60,0.4166666666666667,1.0,0.12,0.0,0.0,0.0,196.40264,46.203933126123935,3.1647499999999997,16.834166666666665,19.998949999999997,18.832283333333336,0.06544077879935101,0.12666666666666668,0.8557142857142858,0.8528571428571429,0.7330952380952381
city015_w01_hard,city015,1,hard,ai,central,60,0.3,1.0,0.1111111111111111,0.0,0.0,0.0,397.55061111111104,162.88767198833997,7.3808333333333325,31.93388333333333,39.31471666666666,38.48138333333333,0.06544077879935101,0.09,0.8426190476190476,0.8611904761904762,0.724047619047619
city016_w00_easy,city016,0,easy,ai,search,60,0.3,3.9444444444444446,0.0,12.166666666666666,2.8285714285714287,0.9920634920634921,178.4561111111111,53.3467817110658,12.977933333333333,12.454816666666668,25.43273333333333,19.378566666666664,0.06841165972635334,0.10666666666666667,0.8590476190476191,0.8638095238095238,0.7402380952380953
city016_w00_hard,city016,0,hard,standard,central,60,0.38333333333333336,3.0,0.0,10.933333333333334,2.8285714285714287,0.9920634920634921,413.62939130434785,160.9896021952234,22.655266666666662,43.55163333333333,66.2069,60.7569,0.06841165972635334,0.15333333333333332,0.7488095238095238,0.8633333333333333,0.6495238095238095
city016_w01_easy,city016,1,easy,standard,search,60,0.35,2.4285714285714284,0.0,10.8,1.3224489795918368,0.9938271604938271,225.31123809523805,51.010735501367506,13.891950000000001,18.145266666666668,32.037150000000004,26.653816666666668,0.052154195011337875,0.18333333333333332,0.800952380952381,0.8528571428571429,0.6819047619047619
city016_w01_hard,city016,1,hard,ai,central,60,0.35,1.0,0.14285714285714285,0.0,1.3224489795918368,0.9938271604938271,373.98704761904764,85.26093291389451,30.193216666666668,30.6106,60.803799999999995,59.803799999999995,0.052154195011337875,0.10666666666666667,0.8504761904761905,0.8802380952380953,0.7516666666666667
city017_w00_easy,city017,0,easy,ai,central,60,0.45,1.0,0.037037037037037035,0.0,1.530612244897959,0.988,192.01937037037038,46.661187639562634,15.304100000000002,13.633983333333333,28.938100000000002,27.771433333333334,0.06469135802469138,0.14666666666666667,0.8588095238095238,0.87,0.746904761904762
city017_w00_hard,city017,0,hard,ai,search,60,0.3,4.5,0.1111111111111111,12.5,1.530612244897959,0.988,390.98872222222224,113.40434792256349,18.018316666666667,31.507250000000006,49.52558333333333,43.31308333333334,0.06469135802469138,0.11666666666666667,0.8388095238095238,0.8595238095238096,0.7188095238095238
city017_w01_easy,city017,1,easy,ai,central,60,0.4166666666666667,1.0,0.16,0.0,1.5183673469387755,0.9879032258064516,191.7416,82.53745907515771,23.19175,19.731200000000005,42.92298333333334,41.714650000000006,0.06245890861275476,0.19333333333333333,0.8559523809523809,0.8707142857142857,0.745
city017_w01_hard,city017,1,hard,standard,search,60,0.23333333333333334,3.5714285714285716,0.14285714285714285,12.4,1.5183673469387755,0.9879032258064516,356.7110714285714,137.73633667122806,33.15613333333333,21.991083333333336,55.147216666666665,48.98471666666667,0.06245890861275476,0.07333333333333333,0.7235714285714285,0.8576190476190476,0.6207142857142857
city018_w00_easy,city018,0,easy,ai,central,60,0.4,1.0,0.0,0.0,1.5224489795918368,0.9946380697050938,207.67725,71.81586997269324,2.4365000000000028,17.173350000000003,19.609833333333327,18.609833333333327,0.05401234567901238,0.14,0.8542857142857143,0.8664285714285714,0.7397619047619047
city018_w00_hard,city018,0,hard,ai,search,60,0.2,3.0833333333333335,0.08333333333333333,12.433333333333334,1.5224489795918368,0.9946380697050938,438.2250833333333,127.48629250127127,18.481283333333334,23.071716666666664,41.55299999999999,35.35299999999999,0.05401234567901238,0.07,0.8335714285714285,0.8671428571428571,0.7216666666666667
city018_w01_easy,city018,1,easy,ai,central,60,0.4666666666666667,1.0,0.03571428571428571,0.0,0.0,0.0,215.27646428571424,58.462280509162575,2.9505666666666674,19.54866666666666,22.49925,21.29091666666666,0.0488165680473373,0.19,0.8538095238095238,0.8621428571428571,0.7366666666666667
city018_w01_hard,city018,1,hard,standard,search,60,0.4,1.0,0.041666666666666664,0.0,0.0,0.0,368.20995833333336,87.47697053087205,54.71091666666667,31.166133333333335,85.87708333333335,84.83541666666669,0.0488165680473373,0.11333333333333333,0.7714285714285715,0.8745238095238095,0.6719047619047619
city019_w00_easy,city019,0,easy,standard,search,60,0.36666666666666664,3.1363636363636362,0.045454545454545456,11.166666666666666,1.3673469387755102,0.9776119402985075,200.4382272727273,37.37522572880625,7.227116666666666,15.592433333333334,22.81953333333333,17.2987,0.051020408163265314,0.08666666666666667,0.8257142857142857,0.7597619047619047,0.6271428571428571
city019_w00_hard,city019,0,hard,standard,central,60,0.3333333333333333,1.0,0.15,0.0,1.3673469387755102,0.9776119402985075,414.55105000000003,139.5534589812411,14.055833333333334,26.564066666666665,40.61995,39.66161666666667,0.051020408163265314,0.11666666666666667,0.7576190476190476,0.741904761904762,0.5628571428571428
city019_w01_easy,city019,1,easy,standard,search,60,0.36666666666666664,3.0,0.18181818181818182,11.066666666666666,2.8081632653061224,0.9956395348837209,210.21336363636365,53.4123105522326,6.8871166666666666,17.92255,24.809649999999998,19.29298333333333,0.054624121146565716,0.11,0.8166666666666667,0.7652380952380953,0.6266666666666667
city019_w01_hard,city019,1,hard,standard,search,60,0.35,3.9523809523809526,0.047619047619047616,11.866666666666667,2.8081632653061224,0.9956395348837209,340.74300000000005,98.27869846869159,40.69781666666667,31.704600000000006,72.40239999999999,66.4774,0.054624121146565716,0.1,0.7519047619047619,0.768095238095238,0.5752380952380952
city020_w00_easy,city020,0,easy,ai,search,60,0.36666666666666664,4.318181818181818,0.09090909090909091,12.033333333333333,1.473469387755102,0.9916897506925207,216.27977272727276,62.25831932087608,-0.25941666666666685,17.15511666666667,16.895733333333336,10.904066666666667,0.051851851851851864,0.1,0.8521428571428571,0.8635714285714285,0.7371428571428571
city020_w00_hard,city020,0,hard,ai,central,60,0.38333333333333336,1.0,0.043478260869565216,0.0,1.473469387755102,0.9916897506925207,398.21478260869577,148.1050856265597,21.656549999999996,38.716883333333335,60.37343333333334,59.37343333333334,0.051851851851851864,0.11666666666666667,0.8433333333333334,0.8688095238095238,0.7333333333333333
city020_w01_easy,city020,1,easy,ai,central,60,0.3,1.0,0.1111111111111111,0.0,0.0,0.0,230.7615,64.08321667979386,-6.6506,15.29791666666667,8.647316666666665,7.813983333333335,0.06122448979591837,0.12333333333333334,0.865,0.8726190476190476,0.7540476190476191
city020_w01_hard,city020,1,hard,ai,central,60,0.16666666666666666,1.0,0.1,0.0,0.0,0.0,392.1114999999999,117.92260575785383,2.165866666666667,15.015783333333331,17.18166666666667,16.723333333333333,0.06122448979591837,0.05,0.8478571428571429,0.8573809523809524,0.7228571428571429
city021_w00_easy,city021,0,easy,standard,search,60,0.35,3.142857142857143,0.09523809523809523,11.3,2.889795918367347,0.992231638418079,229.39942857142861,71.35736451381274,0.9860833333333329,18.98391666666667,19.969883333333332,14.340716666666662,0.06018518518518522,0.13333333333333333,0.8338095238095238,0.856904761904762,0.715
city021_w00_hard,city021,0,hard,ai,search,60,0.25,3.6,0.06666666666666667,12.3,2.889795918367347,0.992231638418079,354.13866666666667,100.64041622860404,31.811316666666663,23.580133333333333,55.3914,49.2664,0.06018518518518522,0.07,0.8366666666666667,0.8509523809523809,0.7111904761904762
city021_w01_easy,city021,1,easy,standard,central,60,0.35,1.0,0.047619047619047616,0.0,0.0,0.0,177.70257142857142,35.91111400607259,19.76425,7.179549999999998,26.9438,26.02713333333333,0.049861495844875356,0.14666666666666667,0.8169047619047619,0.7711904761904762,0.6285714285714286
city021_w01_hard,city021,1,hard,standard,central,60,0.2833333333333333,1.0,0.11764705882352941,0.0,0.0,0.0,366.7736470588236,116.98028834270603,12.1447,20.892833333333332,33.03755,32.24588333333334,0.049861495844875356,0.09333333333333334,0.7442857142857143,0.7609523809523809,0.5661904761904762
city022_w00_easy,city022,0,easy,ai,central,60,0.38333333333333336,1.0,0.043478260869565216,0.0,0.0,0.0,204.83530434782605,63.48259804533034,-0.09941666666666743,17.331016666666667,17.231566666666662,16.231566666666666,0.051754907792980365,0.12333333333333334,0.855,0.8621428571428571,0.7383333333333333
city022_w00_hard,city022,0,hard,standard,central,60,0.3,1.0,0.0,0.0,0.0,0.0,366.1305555555556,156.58648149043887,27.252616666666665,19.817416666666666,47.07003333333333,46.32003333333333,0.051754907792980365,0.09666666666666666,0.753095238095238,0.8664285714285714,0.6504761904761904
